order_id,material_name,material_code,quantity,unit_price,total_price,order_date,employee_id,status,region,is_free_text,Prediction,Probability
ORD-0831,shower,225448060-X,10,520,5200,2/3/2025,EMP-028,Closed,East,False,shower,0.86
ORD-0596,fire extinguisher,532330577-0,7,990,6930,1/11/2025,EMP-036,Open,East,False,fire extinguisher,0.87
ORD-0177,cups,172931352-3,12,840,10080,5/6/2025,EMP-031,Closed,South,False,cups,0.97
ORD-0238,lamp,663027687-6,12,600,7200,3/4/2025,EMP-029,Cancelled,West,False,lamp,0.99
ORD-0120,smoke detector,559164151-2,19,790,15010,2/22/2025,EMP-019,Closed,South,False,smoke detector,0.94
ORD-0233,brush,964499575-9,2,800,1600,7/27/2025,EMP-024,Open,East,False,brush,0.93
ORD-0973,grater,095046965-3,17,960,16320,9/10/2025,EMP-035,Cancelled,South,False,grater,0.99
ORD-0850,potato masher,,5,830,4150,3/4/2025,EMP-029,Cancelled,West,True,potato masher,0.86
ORD-0103,bed,924658502-X,1,530,530,3/23/2025,EMP-020,Cancelled,East,False,bed,0.99
ORD-0461,pillows,234111883-6,3,700,2100,1/2/2025,EMP-027,Open,South,False,pillows,1.0
ORD-0836,brush,964499575-9,18,800,14400,7/8/2025,EMP-033,Open,West,False,brush,0.93
ORD-0465,toothbrush holder,187586370-2,2,970,1940,5/6/2025,EMP-031,Closed,South,False,toothbrush holder,0.81
ORD-0102,ceiling fan,294891984-3,20,890,17800,2/22/2025,EMP-019,Closed,South,False,ceiling fan,0.95
ORD-0455,potato masher,248590984-9,18,930,16740,4/5/2025,EMP-030,Open,North,False,potato masher,0.86
ORD-0278,rack,454818773-1,1,720,720,7/8/2025,EMP-033,Open,West,False,rack,0.94
ORD-0757,bozls,,11,250,2750,9/10/2025,EMP-035,Cancelled,South,True,N,0.11
ORD-0057,ceiling fan,294891984-3,8,890,7120,2/3/2025,EMP-028,Closed,East,False,ceiling fan,0.95
ORD-0319,philips airfryeer xxl,,15,830,12450,3/4/2025,EMP-029,Cancelled,West,True,N,0.11
ORD-0512,book,568190630-2,14,580,8120,7/27/2025,EMP-024,Open,East,False,N,0.21
ORD-0920,mitts,404975558-0,8,810,6480,1/2/2025,EMP-027,Open,South,False,mitts,0.84
ORD-0454,instant pot pro plus,,1,380,380,3/4/2025,EMP-029,Cancelled,West,True,N,0.11
ORD-0664,slippers,389703846-3,18,620,11160,6/7/2025,EMP-032,Cancelled,East,False,slippers,0.99
ORD-0410,scoop,241285508-0,12,530,6360,4/24/2025,EMP-021,Open,West,False,scoop,0.77
ORD-0754,shampoo and conditioner,064144339-0,8,840,6720,6/7/2025,EMP-032,Cancelled,East,False,shampoo and conditioner,0.64
ORD-0172,shampoo and conditioner,064144339-0,19,840,15960,9/1/2025,EMP-026,Cancelled,North,False,shampoo and conditioner,0.64
ORD-0624,bathrobe,538526465-2,18,800,14400,2/3/2025,EMP-028,Closed,East,False,N,0.11
ORD-0978,thermostat,708686037-9,20,580,11600,5/15/2025,EMP-040,Closed,East,False,thermostat,0.88
ORD-0023,fire extignuisher,,17,290,4930,4/24/2025,EMP-021,Open,West,True,N,0.28
ORD-0198,potato masher,248590984-9,1,930,930,8/9/2025,EMP-034,Closed,North,False,potato masher,0.86
ORD-0585,soap holder,626212238-9,1,850,850,8/9/2025,EMP-034,Closed,North,False,soap holder,0.82
ORD-0033,shower,225448060-X,3,520,1560,5/25/2025,EMP-022,Closed,North,False,shower,0.86
ORD-0097,mitts,404975558-0,12,810,9720,6/7/2025,EMP-032,Cancelled,East,False,mitts,0.84
ORD-0207,shampoo and conditioner,064144339-0,18,840,15120,8/28/2025,EMP-025,Closed,West,False,shampoo and conditioner,0.64
ORD-0686,organizer,914279681-4,8,700,5600,1/11/2025,EMP-036,Open,East,False,organizer,0.82
ORD-0827,extension cord,213627902-5,16,840,13440,7/8/2025,EMP-033,Open,West,False,extension cord,0.73
ORD-0653,pots,117314282-7,4,570,2280,4/5/2025,EMP-030,Open,North,False,pots,0.97
ORD-0181,bed,924658502-X,12,530,6360,9/1/2025,EMP-026,Cancelled,North,False,bed,0.99
ORD-0779,shampoo and conditioner,064144339-0,17,840,14280,4/14/2025,EMP-039,Open,South,False,shampoo and conditioner,0.64
ORD-0065,bowls,657559368-2,19,880,16720,1/2/2025,EMP-027,Open,South,False,bowls,1.0
ORD-0406,whisk,980036639-3,15,760,11400,9/1/2025,EMP-026,Cancelled,North,False,whisk,0.97
ORD-0002,mop and bucket,376004237-6,7,970,6790,1/21/2025,EMP-018,Open,North,False,mop and bucket,0.97
ORD-0746,rug,462338743-7,4,680,2720,7/8/2025,EMP-033,Open,West,False,rug,1.0
ORD-0268,bed,924658502-X,2,530,1060,6/7/2025,EMP-032,Cancelled,East,False,bed,0.99
ORD-0577,notebook,248047095-4,5,930,4650,9/10/2025,EMP-035,Cancelled,South,False,N,0.59
ORD-0246,printer,,11,760,8360,2/3/2025,EMP-028,Closed,East,True,printer,0.98
ORD-0236,calendar,165706419-0,14,940,13160,1/2/2025,EMP-027,Open,South,False,N,0.4
ORD-0077,whisk,980036639-3,3,760,2280,4/5/2025,EMP-030,Open,North,False,whisk,0.97
ORD-0742,pillows,234111883-6,17,700,11900,3/4/2025,EMP-029,Cancelled,West,False,pillows,1.0
ORD-0072,blender,579986412-3,7,750,5250,8/28/2025,EMP-025,Closed,West,False,blender,0.81
ORD-0587,garbage bags,808418777-5,8,630,5040,1/11/2025,EMP-036,Open,East,False,garbage bags,0.98
ORD-0370,sewing kit,745110210-6,2,980,1960,9/1/2025,EMP-026,Cancelled,North,False,sewing kit,0.67
ORD-0862,towel,128737223-6,19,590,11210,6/7/2025,EMP-032,Cancelled,East,False,towel,0.71
ORD-0042,headphones,173105724-5,9,910,8190,5/25/2025,EMP-022,Closed,North,False,headphones,0.9
ORD-0206,scoop,241285508-0,9,530,4770,7/27/2025,EMP-024,Open,East,False,scoop,0.77
ORD-0741,thermostat,708686037-9,13,580,7540,2/3/2025,EMP-028,Closed,East,False,thermostat,0.88
ORD-0942,television,544603778-2,11,770,8470,5/6/2025,EMP-031,Closed,South,False,N,0.24
ORD-0768,egg separator,651863187-2,19,900,17100,2/12/2025,EMP-037,Closed,West,False,egg separator,0.81
ORD-0089,chair,022690822-4,19,840,15960,7/8/2025,EMP-033,Open,West,False,chair,1.0
ORD-0220,curtains,025355772-0,14,760,10640,3/23/2025,EMP-020,Cancelled,East,False,N,0.58
ORD-0087,table,467050186-0,8,760,6080,5/6/2025,EMP-031,Closed,South,False,table,0.82
ORD-0122,garbage bags,808418777-5,19,630,11970,4/24/2025,EMP-021,Open,West,False,garbage bags,0.98
ORD-0496,cutting board,288099785-2,18,990,17820,9/10/2025,EMP-035,Cancelled,South,False,cutting board,0.98
ORD-0586,salt & pepper shakers,609097674-1,2,770,1540,9/10/2025,EMP-035,Cancelled,South,False,salt & pepper shakers,0.9
ORD-0982,pots,117314282-7,12,570,6840,9/10/2025,EMP-035,Cancelled,South,False,pots,0.97
ORD-0461,slippers,389703846-3,8,620,4960,1/2/2025,EMP-027,Open,South,False,slippers,0.99
ORD-0112,grater,095046965-3,11,960,10560,3/23/2025,EMP-020,Cancelled,East,False,grater,0.99
ORD-0590,first aid kit,119998156-7,10,840,8400,4/5/2025,EMP-030,Open,North,False,first aid kit,0.62
ORD-0621,toaster,089324795-2,20,570,11400,8/28/2025,EMP-025,Closed,West,False,toaster,0.97
ORD-0164,slpipers,,11,130,1430,1/2/2025,EMP-027,Open,South,True,N,0.11
ORD-0667,brush,964499575-9,4,800,3200,9/10/2025,EMP-035,Cancelled,South,False,brush,0.93
ORD-0392,dreo chemaker combi fryer,,6,960,5760,4/5/2025,EMP-030,Open,North,True,N,0.11
ORD-0558,keys,080446485-5,14,810,11340,8/9/2025,EMP-034,Closed,North,False,keys,1.0
ORD-0075,first aid kit,119998156-7,11,840,9240,2/3/2025,EMP-028,Closed,East,False,first aid kit,0.62
ORD-0617,pdstpan,,16,500,8000,4/5/2025,EMP-030,Open,North,True,N,0.11
ORD-0033,lamp,663027687-6,12,600,7200,5/25/2025,EMP-022,Closed,North,False,lamp,0.99
ORD-0376,aerogarden bounty elite,,12,890,10680,6/7/2025,EMP-032,Cancelled,East,True,N,0.11
ORD-0356,garlic press,900394976-X,18,870,15660,4/5/2025,EMP-030,Open,North,False,N,0.25
ORD-0754,bathrobe,538526465-2,15,800,12000,6/7/2025,EMP-032,Cancelled,East,False,N,0.11
ORD-0025,luggage,031900911-4,9,520,4680,6/26/2025,EMP-023,Cancelled,South,False,N,0.36
ORD-0619,garlic press,900394976-X,13,870,11310,6/7/2025,EMP-032,Cancelled,East,False,N,0.25
ORD-0516,towel,128737223-6,20,590,11800,2/3/2025,EMP-028,Closed,East,False,towel,0.71
ORD-0998,bed,924658502-X,9,530,4770,7/17/2025,EMP-042,Open,North,False,bed,0.99
ORD-0513,salt & pepper shakers,609097674-1,6,770,4620,8/28/2025,EMP-025,Closed,West,False,salt & pepper shakers,0.9
ORD-0906,calendar,165706419-0,18,940,16920,5/6/2025,EMP-031,Closed,South,False,N,0.4
ORD-0116,calendar,,1,310,310,7/27/2025,EMP-024,Open,East,True,N,0.4
ORD-0007,sponges,510683927-0,12,530,6360,6/26/2025,EMP-023,Cancelled,South,False,N,0.11
ORD-0269,scale,051073236-4,14,1000,14000,7/8/2025,EMP-033,Open,West,False,scale,1.0
ORD-0455,cutting board,288099785-2,18,990,17820,4/5/2025,EMP-030,Open,North,False,cutting board,0.98
ORD-0818,document shredder,670801635-4,19,710,13490,7/8/2025,EMP-033,Open,West,False,document shredder,0.82
ORD-0077,scoop,241285508-0,15,530,7950,4/5/2025,EMP-030,Open,North,False,scoop,0.77
ORD-0555,scale,051073236-4,2,1000,2000,5/6/2025,EMP-031,Closed,South,False,scale,1.0
ORD-0420,rack,454818773-1,18,720,12960,5/25/2025,EMP-022,Closed,North,False,rack,0.94
ORD-0552,cossori smart 5.8-quart ir fryer,,8,120,960,2/3/2025,EMP-028,Closed,East,True,N,0.12
ORD-0667,scoop,241285508-0,6,530,3180,9/10/2025,EMP-035,Cancelled,South,False,scoop,0.77
ORD-0391,first aid kit,119998156-7,12,840,10080,3/4/2025,EMP-029,Cancelled,West,False,first aid kit,0.62
ORD-0061,lamp,663027687-6,2,600,1200,6/26/2025,EMP-023,Cancelled,South,False,lamp,0.99
ORD-0121,sponges,510683927-0,20,530,10600,3/23/2025,EMP-020,Cancelled,East,False,N,0.11
ORD-0108,meat tenderizer,854302527-3,14,560,7840,8/28/2025,EMP-025,Closed,West,False,meat tenderizer,0.74
ORD-0762,blendtec designer serijes blender,,10,370,3700,5/6/2025,EMP-031,Closed,South,True,blender,0.81
ORD-0540,potato masher,248590984-9,14,930,13020,8/28/2025,EMP-025,Closed,West,False,potato masher,0.86
ORD-0379,table,467050186-0,8,760,6080,9/10/2025,EMP-035,Cancelled,South,False,table,0.82
ORD-0791,shampoo and conditioner,064144339-0,15,840,12600,7/8/2025,EMP-033,Open,West,False,shampoo and conditioner,0.64
ORD-0009,fire extinguisher,532330577-0,19,990,18810,8/28/2025,EMP-025,Closed,West,False,fire extinguisher,0.87
ORD-0499,document shredder,670801635-4,13,710,9230,3/13/2025,EMP-038,Cancelled,North,False,document shredder,0.82
ORD-0732,luggage,031900911-4,8,520,4160,2/3/2025,EMP-028,Closed,East,False,N,0.36
ORD-0492,dresser,389067558-1,15,870,13050,5/6/2025,EMP-031,Closed,South,False,N,0.28
ORD-0202,smoke detector,559164151-2,13,790,10270,3/23/2025,EMP-020,Cancelled,East,False,smoke detector,0.94
ORD-0016,luggage,031900911-4,5,520,2600,6/26/2025,EMP-023,Cancelled,South,False,N,0.36
ORD-0264,rug,462338743-7,11,680,7480,2/3/2025,EMP-028,Closed,East,False,rug,1.0
ORD-0747,ladle,094494303-9,10,700,7000,8/9/2025,EMP-034,Closed,North,False,ladle,0.84
ORD-0599,chair,022690822-4,1,840,840,4/14/2025,EMP-039,Open,South,False,chair,1.0
ORD-0322,plants,239296311-8,8,690,5520,6/26/2025,EMP-023,Cancelled,South,False,plants,0.9
ORD-0894,ceiling fan,294891984-3,20,890,17800,2/12/2025,EMP-037,Closed,West,False,ceiling fan,0.95
ORD-0111,gloves,586130269-3,19,670,12730,2/22/2025,EMP-019,Closed,South,False,gloves,0.68
ORD-0002,shampoo and conditioner,,12,670,8040,1/21/2025,EMP-018,Open,North,True,shampoo and conditioner,0.64
ORD-0253,blanket,843686442-5,7,740,5180,9/1/2025,EMP-026,Cancelled,North,False,blanket,0.94
ORD-0327,chair,022690822-4,12,840,10080,2/3/2025,EMP-028,Closed,East,False,chair,1.0
ORD-0217,brisk uit zelos 450 smart grill,,10,620,6200,9/1/2025,EMP-026,Cancelled,North,True,N,0.12
ORD-0589,thermostat,708686037-9,16,580,9280,3/13/2025,EMP-038,Cancelled,North,False,thermostat,0.88
ORD-0474,scale,051073236-4,15,1000,15000,5/6/2025,EMP-031,Closed,South,False,scale,1.0
ORD-0013,bed,924658502-X,1,530,530,3/23/2025,EMP-020,Cancelled,East,False,bed,0.99
ORD-0795,blender,579986412-3,19,750,14250,2/12/2025,EMP-037,Closed,West,False,blender,0.81
ORD-0543,lamp,663027687-6,19,600,11400,2/3/2025,EMP-028,Closed,East,False,lamp,0.99
ORD-0786,can opener,974835936-0,8,710,5680,2/12/2025,EMP-037,Closed,West,False,can opener,0.91
ORD-0523,dresser,389067558-1,17,870,14790,9/1/2025,EMP-026,Cancelled,North,False,N,0.28
ORD-0058,post-it notes,999861710-3,6,890,5340,3/4/2025,EMP-029,Cancelled,West,False,post-it notes,0.97
ORD-0453,grater,095046965-3,12,960,11520,2/3/2025,EMP-028,Closed,East,False,grater,0.99
ORD-0961,post-it notes,999861710-3,19,890,16910,6/7/2025,EMP-032,Cancelled,East,False,post-it notes,0.97
ORD-0902,dresser,389067558-1,13,870,11310,1/2/2025,EMP-027,Open,South,False,N,0.28
ORD-0055,rug,462338743-7,1,680,680,9/1/2025,EMP-026,Cancelled,North,False,rug,1.0
ORD-0069,iron,220340584-8,18,570,10260,5/6/2025,EMP-031,Closed,South,False,iron,0.98
ORD-0063,ladle,094494303-9,20,700,14000,8/28/2025,EMP-025,Closed,West,False,ladle,0.84
ORD-0495,sink,653223938-0,7,820,5740,8/9/2025,EMP-034,Closed,North,False,sink,0.95
ORD-0699,bwfls,,10,780,7800,5/15/2025,EMP-040,Closed,East,True,N,0.11
ORD-0896,cups,172931352-3,6,840,5040,4/14/2025,EMP-039,Open,South,False,cups,0.97
ORD-0016,blender,579986412-3,4,750,3000,6/26/2025,EMP-023,Cancelled,South,False,blender,0.81
ORD-0972,meat tenderizer,854302527-3,10,560,5600,8/9/2025,EMP-034,Closed,North,False,meat tenderizer,0.74
ORD-0531,sponges,510683927-0,10,530,5300,8/28/2025,EMP-025,Closed,West,False,N,0.11
ORD-0661,kettle,709740462-0,8,820,6560,3/4/2025,EMP-029,Cancelled,West,False,kettle,0.97
ORD-0727,iron,220340584-8,16,570,9120,6/7/2025,EMP-032,Cancelled,East,False,iron,0.98
ORD-0070,tongs,734549797-6,16,690,11040,6/26/2025,EMP-023,Cancelled,South,False,tongs,0.99
ORD-0619,chair,022690822-4,6,840,5040,6/7/2025,EMP-032,Cancelled,East,False,chair,1.0
ORD-0038,scale,051073236-4,19,1000,19000,1/2/2025,EMP-027,Open,South,False,scale,1.0
ORD-0601,cups,172931352-3,1,840,840,6/26/2025,EMP-023,Cancelled,South,False,cups,0.97
ORD-0716,soap holder,626212238-9,11,850,9350,4/5/2025,EMP-030,Open,North,False,soap holder,0.82
ORD-0500,hard drive,305257897-9,5,960,4800,4/24/2025,EMP-021,Open,West,False,hard drive,0.99
ORD-0402,towel,128737223-6,18,590,10620,5/25/2025,EMP-022,Closed,North,False,towel,0.71
ORD-0754,mop and bucket,376004237-6,5,970,4850,6/7/2025,EMP-032,Cancelled,East,False,mop and bucket,0.97
ORD-0623,refrigerator,282374831-8,8,580,4640,1/2/2025,EMP-027,Open,South,False,N,0.11
ORD-0795,shampoo and conditioner,064144339-0,5,840,4200,2/12/2025,EMP-037,Closed,West,False,shampoo and conditioner,0.64
ORD-0238,garlic press,900394976-X,17,870,14790,3/4/2025,EMP-029,Cancelled,West,False,N,0.25
ORD-0065,wi-fi router,993525470-4,7,850,5950,1/2/2025,EMP-027,Open,South,False,wi-fi router,1.0
ORD-0495,basket,626934340-2,14,580,8120,8/9/2025,EMP-034,Closed,North,False,basket,0.81
ORD-0703,anova precision cooker,,20,770,15400,9/1/2025,EMP-026,Cancelled,North,True,N,0.1
ORD-0721,wall art,461301507-3,15,980,14700,9/1/2025,EMP-026,Cancelled,North,False,wall art,0.69
ORD-0374,tongs,734549797-6,5,690,3450,4/5/2025,EMP-030,Open,North,False,tongs,0.99
ORD-0442,smeg retro ustyle electric ketlte,,12,810,9720,9/1/2025,EMP-026,Cancelled,North,True,N,0.31
ORD-0403,document shredder,670801635-4,6,710,4260,6/26/2025,EMP-023,Cancelled,South,False,document shredder,0.82
ORD-0509,brisk it zelos 450 ssmart grill,,18,980,17640,4/5/2025,EMP-030,Open,North,True,N,0.11
ORD-0498,sponges,510683927-0,18,530,9540,2/12/2025,EMP-037,Closed,West,False,N,0.11
ORD-0890,headphones,173105724-5,6,910,5460,7/8/2025,EMP-033,Open,West,False,headphones,0.9
ORD-0361,gloves,586130269-3,4,670,2680,9/1/2025,EMP-026,Cancelled,North,False,gloves,0.68
ORD-0088,pans,483919353-3,6,620,3720,6/7/2025,EMP-032,Cancelled,East,False,pans,0.99
ORD-0867,garbage bags,808418777-5,5,630,3150,2/12/2025,EMP-037,Closed,West,False,garbage bags,0.98
ORD-0715,hard drive,305257897-9,6,960,5760,3/4/2025,EMP-029,Cancelled,West,False,hard drive,0.99
ORD-0081,chair,022690822-4,11,840,9240,8/28/2025,EMP-025,Closed,West,False,chair,1.0
ORD-0049,cleaner,725090208-3,16,900,14400,3/4/2025,EMP-029,Cancelled,West,False,cleaner,0.93
ORD-0310,oster udraceramic air fryer,,20,790,15800,3/23/2025,EMP-020,Cancelled,East,True,N,0.35
ORD-0021,can opener,974835936-0,8,710,5680,2/22/2025,EMP-019,Closed,South,False,can opener,0.91
ORD-0073,notebook,248047095-4,9,930,8370,9/1/2025,EMP-026,Cancelled,North,False,N,0.59
ORD-0113,whisk,980036639-3,20,760,15200,4/24/2025,EMP-021,Open,West,False,whisk,0.97
ORD-0227,bed,924658502-X,15,530,7950,1/2/2025,EMP-027,Open,South,False,bed,0.99
ORD-0839,ceiling fan,294891984-3,7,890,6230,1/11/2025,EMP-036,Open,East,False,ceiling fan,0.95
ORD-0133,cutting board,288099785-2,14,990,13860,6/26/2025,EMP-023,Cancelled,South,False,cutting board,0.98
ORD-0628,philips airfrwer xxl,,4,650,2600,6/7/2025,EMP-032,Cancelled,East,True,N,0.11
ORD-0626,document shredder,,11,110,1210,4/5/2025,EMP-030,Open,North,True,document shredder,0.82
ORD-0026,cups,172931352-3,19,840,15960,7/27/2025,EMP-024,Open,East,False,cups,0.97
ORD-0194,extension cord,213627902-5,20,840,16800,4/5/2025,EMP-030,Open,North,False,extension cord,0.73
ORD-0569,printer,657655002-2,4,720,2880,1/11/2025,EMP-036,Open,East,False,printer,0.98
ORD-0398,brevielle smart ojven,,12,520,6240,1/11/2025,EMP-036,Open,East,True,N,0.12
ORD-0604,lamp,663027687-6,6,600,3600,9/1/2025,EMP-026,Cancelled,North,False,lamp,0.99
ORD-0786,computer,916593960-3,2,1000,2000,2/12/2025,EMP-037,Closed,West,False,computer,0.84
ORD-0908,blanket,,17,360,6120,7/8/2025,EMP-033,Open,West,True,blanket,0.94
ORD-0162,cutting board,288099785-2,18,990,17820,8/28/2025,EMP-025,Closed,West,False,cutting board,0.98
ORD-0259,vase,437467670-8,16,690,11040,6/7/2025,EMP-032,Cancelled,East,False,vase,0.98
ORD-0082,bed,924658502-X,1,530,530,9/1/2025,EMP-026,Cancelled,North,False,bed,0.99
ORD-0211,fabric softener,591246349-4,19,940,17860,3/23/2025,EMP-020,Cancelled,East,False,fabric softener,0.67
ORD-0610,bed,924658502-X,5,530,2650,6/26/2025,EMP-023,Cancelled,South,False,bed,0.99
ORD-0372,tongs,,9,210,1890,2/3/2025,EMP-028,Closed,East,True,tongs,0.99
ORD-0394,dish soap dispenser,184484650-4,8,880,7040,6/7/2025,EMP-032,Cancelled,East,False,soap holder,0.72
ORD-0264,bathrobe,538526465-2,10,800,8000,2/3/2025,EMP-028,Closed,East,False,N,0.11
ORD-0074,ladle,094494303-9,16,700,11200,1/2/2025,EMP-027,Open,South,False,ladle,0.84
ORD-0548,plants,239296311-8,16,690,11040,7/8/2025,EMP-033,Open,West,False,plants,0.9
ORD-0597,spoon,522462286-7,5,650,3250,2/12/2025,EMP-037,Closed,West,False,N,0.51
ORD-0770,keys,080446485-5,4,810,3240,4/5/2025,EMP-030,Open,North,False,keys,1.0
ORD-0682,hairdryer,444723983-3,18,780,14040,6/7/2025,EMP-032,Cancelled,East,False,N,0.11
ORD-0309,dresser,389067558-1,13,870,11310,2/3/2025,EMP-028,Closed,East,False,N,0.28
ORD-0969,computer,916593960-3,1,1000,1000,5/15/2025,EMP-040,Closed,East,False,computer,0.84
ORD-0363,printer,657655002-2,9,720,6480,2/3/2025,EMP-028,Closed,East,False,printer,0.98
ORD-0816,bowls,657559368-2,4,880,3520,5/6/2025,EMP-031,Closed,South,False,bowls,1.0
ORD-0426,rug,462338743-7,8,680,5440,2/3/2025,EMP-028,Closed,East,False,rug,1.0
ORD-0132,shower,225448060-X,12,520,6240,5/25/2025,EMP-022,Closed,North,False,shower,0.86
ORD-0545,book,568190630-2,5,580,2900,4/5/2025,EMP-030,Open,North,False,N,0.21
ORD-0965,kettle,709740462-0,9,820,7380,1/11/2025,EMP-036,Open,East,False,kettle,0.97
ORD-0083,doorbell,753298946-1,11,930,10230,1/2/2025,EMP-027,Open,South,False,doorbell,0.79
ORD-0751,blendtec designer series blender,,20,620,12400,3/4/2025,EMP-029,Cancelled,West,True,blender,0.81
ORD-0071,doorbell,753298946-1,8,930,7440,7/27/2025,EMP-024,Open,East,False,doorbell,0.79
ORD-0032,computer,916593960-3,12,1000,12000,4/24/2025,EMP-021,Open,West,False,computer,0.84
ORD-0212,calendar,165706419-0,5,940,4700,4/24/2025,EMP-021,Open,West,False,N,0.4
ORD-0074,computer,916593960-3,17,1000,17000,1/2/2025,EMP-027,Open,South,False,computer,0.84
ORD-0704,salt & pepper shakers,609097674-1,13,770,10010,1/2/2025,EMP-027,Open,South,False,salt & pepper shakers,0.9
ORD-0546,computer,916593960-3,7,1000,7000,5/6/2025,EMP-031,Closed,South,False,computer,0.84
ORD-0687,computer,916593960-3,10,1000,10000,2/12/2025,EMP-037,Closed,West,False,computer,0.84
ORD-0010,egg separator,651863187-2,7,900,6300,9/20/2025,EMP-017,Cancelled,West,False,egg separator,0.81
ORD-0106,pans,483919353-3,3,620,1860,6/26/2025,EMP-023,Cancelled,South,False,pans,0.99
ORD-0165,dish soap dispenser,184484650-4,4,880,3520,2/3/2025,EMP-028,Closed,East,False,soap holder,0.72
ORD-0122,computer,916593960-3,9,1000,9000,4/24/2025,EMP-021,Open,West,False,computer,0.84
ORD-0630,toothpaste,620816128-2,8,610,4880,8/28/2025,EMP-025,Closed,West,False,toothpaste,0.97
ORD-0046,document shredder,670801635-4,1,710,710,9/1/2025,EMP-026,Cancelled,North,False,document shredder,0.82
ORD-0040,spoon,522462286-7,7,650,4550,3/23/2025,EMP-020,Cancelled,East,False,N,0.51
ORD-0957,oven,033826904-5,16,640,10240,2/12/2025,EMP-037,Closed,West,False,oven,0.75
ORD-0817,sewing kit,745110210-6,4,980,3920,6/7/2025,EMP-032,Cancelled,East,False,sewing kit,0.67
ORD-0615,luggage,031900911-4,8,520,4160,2/3/2025,EMP-028,Closed,East,False,N,0.36
ORD-0879,pillows,234111883-6,11,700,7700,5/15/2025,EMP-040,Closed,East,False,pillows,1.0
ORD-0759,post-it notes,999861710-3,9,890,8010,2/12/2025,EMP-037,Closed,West,False,post-it notes,0.97
ORD-0741,fabric softener,591246349-4,15,940,14100,2/3/2025,EMP-028,Closed,East,False,fabric softener,0.67
ORD-0072,egg separator,651863187-2,3,900,2700,8/28/2025,EMP-025,Closed,West,False,egg separator,0.81
ORD-0054,dryer sheets,815821672-2,9,940,8460,8/28/2025,EMP-025,Closed,West,False,dryer sheets,0.72
ORD-0748,book,568190630-2,16,580,9280,9/10/2025,EMP-035,Cancelled,South,False,N,0.21
ORD-0897,ladle,094494303-9,11,700,7700,5/15/2025,EMP-040,Closed,East,False,ladle,0.84
ORD-0260,scale,051073236-4,14,1000,14000,7/27/2025,EMP-024,Open,East,False,scale,1.0
ORD-0279,book,568190630-2,15,580,8700,8/9/2025,EMP-034,Closed,North,False,N,0.21
ORD-0507,rug,462338743-7,12,680,8160,2/3/2025,EMP-028,Closed,East,False,rug,1.0
ORD-0487,shower,225448060-X,9,520,4680,9/10/2025,EMP-035,Cancelled,South,False,shower,0.86
ORD-0679,lamp,663027687-6,16,600,9600,3/13/2025,EMP-038,Cancelled,North,False,lamp,0.99
ORD-0510,chair,022690822-4,17,840,14280,5/25/2025,EMP-022,Closed,North,False,chair,1.0
ORD-0305,notebook,248047095-4,14,930,13020,7/27/2025,EMP-024,Open,East,False,N,0.59
ORD-0203,vacuum cleaner,099608866-0,7,660,4620,4/24/2025,EMP-021,Open,West,False,cleaner,0.64
ORD-0517,instant pot pro tplus,,12,170,2040,3/4/2025,EMP-029,Cancelled,West,True,N,0.11
ORD-0954,ice tray,137224100-0,14,870,12180,8/9/2025,EMP-034,Closed,North,False,ice tray,0.81
ORD-0658,magnets,122387572-5,11,990,10890,9/10/2025,EMP-035,Cancelled,South,False,magnets,0.99
ORD-0879,notebook,248047095-4,10,930,9300,5/15/2025,EMP-040,Closed,East,False,N,0.59
ORD-0772,microwave,340193091-5,16,820,13120,6/7/2025,EMP-032,Cancelled,East,False,microwave,0.96
ORD-0294,blanket,843686442-5,2,740,1480,5/6/2025,EMP-031,Closed,South,False,blanket,0.94
ORD-0660,dustpan,643930835-1,13,640,8320,2/3/2025,EMP-028,Closed,East,False,N,0.11
ORD-0880,pillows,234111883-6,18,700,12600,6/7/2025,EMP-032,Cancelled,East,False,pillows,1.0
ORD-0616,paper,622062581-1,20,670,13400,3/4/2025,EMP-029,Cancelled,West,False,paper,0.97
ORD-0170,sewing kish,,13,870,11310,7/27/2025,EMP-024,Open,East,True,N,0.49
ORD-0973,plants,239296311-8,6,690,4140,9/10/2025,EMP-035,Cancelled,South,False,plants,0.9
ORD-0531,rolling pin,618866491-8,3,680,2040,8/28/2025,EMP-025,Closed,West,False,rolling pin,0.75
ORD-0944,blanket,843686442-5,15,740,11100,7/8/2025,EMP-033,Open,West,False,blanket,0.94
ORD-0741,refrigerator,282374831-8,4,580,2320,2/3/2025,EMP-028,Closed,East,False,N,0.11
ORD-0191,book,568190630-2,13,580,7540,1/2/2025,EMP-027,Open,South,False,N,0.21
ORD-0005,iron,220340584-8,2,570,1140,4/24/2025,EMP-021,Open,West,False,iron,0.98
ORD-0198,sink,653223938-0,8,820,6560,8/9/2025,EMP-034,Closed,North,False,sink,0.95
ORD-0384,chair,022690822-4,9,840,7560,5/6/2025,EMP-031,Closed,South,False,chair,1.0
ORD-0239,computer,916593960-3,4,1000,4000,4/5/2025,EMP-030,Open,North,False,computer,0.84
ORD-0467,chair,022690822-4,9,840,7560,7/8/2025,EMP-033,Open,West,False,chair,1.0
ORD-0549,paper,622062581-1,14,670,9380,8/9/2025,EMP-034,Closed,North,False,paper,0.97
